Series	Contract No.	BuySell	Contract	Price	Premium Amount	Brokerage Fee	VAT	WH	Charge Amount   Date   
S50Z18	BH-00348	B	1	1,119.20	0.00	17.10	1.20	0.00	18.30
S50Z18	BH-00349	B	1	1,119.20	0.00	17.10	1.19	0.00	18.29   04122018
S50Z18	BH-00735	B	1	1,101.20	0.00	17.10	1.20	0.00	18.30
S50Z18	BH-00736	B	2	1,101.20	0.00	34.20	2.39	0.00	36.59
S50Z18	BH-00737	B	1	1,101.20	0.00	17.10	1.20	0.00	18.30
S50Z18	BH-00738	B	1	1,101.20	0.00	17.10	1.20	0.00	18.30
S50Z18C1100	SH-00739	S	4	19.00	15,200.00	140.40	9.83	0.00	150.23  06122018
S50Z18P1100	SE-00595	S	1	21.70	4,340.00	35.10	2.46	0.00	37.56
S50Z18P1100	SE-00596	S	11	21.70	47,740.00	386.10	27.02	0.00	413.12  11122018
S50Z18P1075	SE-00301	S	1	6.80	1,360.00	35.10	2.46	0.00	37.56
S50Z18P1075	SE-00302	S	1	6.70	1,340.00	35.10	2.46	0.00	37.56
S50Z18P1075	SE-00303	S	3	6.70	4,020.00	105.30	7.37	0.00	112.67  12122018
S50Z18P1100	SE-00547	S	6	25.00	30,000.00	210.60	14.74	0.00	225.34  13122018
S50Z18P1100	SE-00499	S	2	37.00	14,800.00	70.20	4.91	0.00	75.11
S50Z18P1100	SE-00500	S	1	37.00	7,400.00	35.10	2.46	0.00	37.56
S50Z18P1100	SE-00501	S	1	37.00	7,400.00	35.10	2.46	0.00	37.56
S50Z18P1100	SE-00502	S	2	37.00	14,800.00	70.20	4.91	0.00	75.11
S50Z18P1100	SE-00503	S	1	37.00	7,400.00	35.10	2.45	0.00	37.55   14122018
S50Z18P1000	SE-00576	S	1	1.10	220.00	35.10	2.46	0.00	37.56
S50Z18P1000	SE-00577	S	5	1.10	1,100.00	175.50	12.28	0.00	187.78  18122018























